Posting Date,Material,Material Description,Quantity,Amt.in loc.cur.,User Name,Document Header Text
21/03/2024,160/01791,STEER MODE VALVE/CABLE,-2,-154.74,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,23AG/BA032,HOSE -08 BSP LP 320mm B,-1,-5.96,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,32/925421,FILLER BREATHER CAP,-1,-15.65,CAZACUCL,"DENTED, PDI, ASY"
21/03/2024,32/925421,FILLER BREATHER CAP,-2,-31.30,CAZACUCL,"DENTED, Z7A, ASY"
21/03/2024,320/A9175,"SCR LOADALL 12"" R/R 90 de",-1,-348.00,CAZACUCL,"BLANKET TORN, Z7A, ASY"
21/03/2024,32AG/AA050,HOSE -06 BSP HP 500mm A,-1,-4.35,CAZACUCL,"DAMAGED CASING, PDI, ASY"
21/03/2024,331/27034,STEP TREAD 410x180,-2,-15.28,CAZACUCL,"ATTACH.REJ.PART, Z7A, ASY"
21/03/2024,332/D3754,ABI AUX-SWAY LEVERS 6l0,-2,-88.64,WHEELDONL,Parts Omitted - Kit R
21/03/2024,332/D7008,HARNESS 510-56 STABILISERS,-1,-4.05,CAZACUCL,"DAMAGED PLUG, Z7A, ASY"
21/03/2024,332/E9058,wa CAB STEP,-1,-16.10,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,332/G4558,WA REAR COVER 5AT,-1,-13.01,CAZACUCL,"P/D, Z7A, ASY"
21/03/2024,332/G8448,COVER PLATE - AIR OUTLET,-1,-6.61,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,332/H5331,SWAY VALVE,-1,-101.23,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,332/H8744,WA PIPE HARPOON,-1,-162.00,WHEELDONL,Parts Omitted - Kit R
21/03/2024,332/H9718,COOLING FAN SS - 581mm,-1,-37.30,CAZACUCL,"DAMAGED, PDI, ASY"
21/03/2024,332/H9733,SEAL BONNET,-1,-8.98,CAZACUCL,"RUBBER RIPPED, Z7A, ASY"
21/03/2024,332/L8079,INNER BOOM W.A. 541-70,-4,"-4,083.22",FERKOJ,
21/03/2024,332/P7637,W.A. FENDER MTG - RH,-2,-13.00,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,332/S5833,Decal - Tie Down Label,-2,-0.08,RAFEEQM,
21/03/2024,333/D4846,ABI 55kW EXHAUST,-1,-130.18,CAZACUCL,"P/D, Z7A, ASY"
21/03/2024,333/D8766,AIR FILTER,-1,-30.87,CAZACUCL,"DAMAGED CASING, PDI, ASY"
21/03/2024,333/H2396,COUNTER WEIGHT,-1,-92.37,CAZACUCL,"P/D, PDI, ASY"
21/03/2024,333/H8382,WORKLIGHT HITCH LED,-1,-39.64,CAZACUCL,"DAMAGED LENSE, Z7A, ASY"
21/03/2024,333/H9768,WORKLIGHT HITCH 55w INCAN,-1,-14.34,CAZACUCL,"WIRES CUT, Z7A, ASY"
21/03/2024,334/C5697,PO CBV - LIFT RAM - SRS,-1,-165.54,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,334/C5697,PO CBV - LIFT RAM - SRS,-1,-165.55,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,334/C6905,PLATE,-1,-3.56,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,334/F2842,LIFT ARM SUPPORT DEVICE (,-2,-24.22,CAZACUCL,"P/D, Z7A, ASY"
21/03/2024,335/12135,WA PUMP OUTLET PIPE,-1,-22.92,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,335/12756,WA BATTERY DOOR,-1,-8.67,CAZACUCL,"ATTACH.REJ.PART, Z7A, ASY"
21/03/2024,335/14210,WA REAR ACCESS COVER STD,-1,-26.63,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,335/B3984,LIFT RAM RECESS COVER,-1,-34.44,CAZACUCL,"DAMAGED, PDI, ASY"
21/03/2024,335/G5920,WA BOOM END COVER,-1,-8.31,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,400/B6547,LH TRACTOR POD MOULD,-1,-15.95,CAZACUCL,"CRACKED PLASTIC, Z7A, ASY"
21/03/2024,400/D8927,SA FENDER RH TRIM 2,-1,-17.78,CAZACUCL,"ATTACH.REJ.PART, Z7A, ASY"
21/03/2024,400/D9512,SA FENDER LH TRIM 7,-1,-17.78,CAZACUCL,"SCRATCHED, Z7A, ASY"
21/03/2024,400/E4527,SUCTION HOSE2-PUMP2,-1,-12.07,RAFEEQM,
21/03/2024,400/K5653,FLOORMAT,-1,-30.84,CAZACUCL,"DAMAGED, Z7A, ASY"
21/03/2024,400/M4547,CPV TB AND SAHR CHRG,-1,-149.83,CAZACUCL,"CONTAMINATED, Z7A, ASY"
21/03/2024,400/S0620,FAN MOTOR 11cc BI-DIRECTI,-3,-597.11,CAZACUCL,"DAMAGED, Z7A, ASY"
21/03/2024,400/S0620,FAN MOTOR 11cc BI-DIRECTI,-1,-199.03,CAZACUCL,"DAMAGED CASING, PDI, ASY"
21/03/2024,400/S9645,EDGE SEAL,-1,-2.04,RAFEEQM,
21/03/2024,400/T7217,LABEL-REMOTE CONTROL,-1,-1.00,RAFEEQM,
21/03/2024,401/A8800,WA COVER PLATE - STEER MO,-1,-1.00,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,401/C8562,ACCUMULATOR 0.14ltr 55bar,-1,-24.31,CAZACUCL,"P/D, Z7A, ASY"
21/03/2024,401/C8888,ABI JCB DECAL PRESSED,-3,-15.32,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,401/D0337,AUX PIPE WA,-1,-33.23,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,401/G0085,WA REAR LIGHT ARM,-1,-5.31,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,401/G0085,WA REAR LIGHT ARM,-2,-10.62,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,401/G0085,WA REAR LIGHT ARM,-1,-5.31,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,401/G7298,WA REAR LIGHT SHROUD,-2,-8.90,CAZACUCL,"BENT, Z7A, ASY"
21/03/2024,401/M6986,WA BELLY PLATE LH FRONT,-1,-23.13,CAZACUCL,"P/D, PDI, ASY"
21/03/2024,401/W2287,WA TOOLBOX BASE,-1,-99.34,RAFEEQM,
21/03/2024,401/Y5611,ABI WATER COOLED COMPRESS,-1,-636.69,CAZACUCL,"PISTON SHATTERED, Z7A,ASY"
21/03/2024,401/Z1500,ABI RR FENDER,-1,-254.52,RAFEEQM,
21/03/2024,401/Z1502,ABI FR FENDER,-1,-253.64,RAFEEQM,
21/03/2024,402/C6751,HOSE - TMAF TO CHASSIS PI,-1,-12.50,RAFEEQM,
21/03/2024,402/D0362,WA AIR FILTER MOUNT,-1,-6.78,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,402/D8621,SA FENDER LH CONSTRUCTION,-2,-35.56,CAZACUCL,"SCRATCHED, Z7A, ASY"
21/03/2024,402/J2065,"FRONT COVER (SERVO, SCRN",-1,-17.02,CAZACUCL,"SCRATCHED, Z7A, ASY"
21/03/2024,402/M7769,WA MTG RH REAR LIGHT 50KP,-1,-18.09,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,402/S4274,KNOCKBACK MIRROR ARM,-1,-11.96,CAZACUCL,"BENT, PDI, ASY"
21/03/2024,402/U0716,WA CHASSIS LADDER,-3,-99.24,RAFEEQM,
21/03/2024,403/D1552,TWIN LINE TB VALVE 40BAR,-1,-314.00,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,614/03400,HOSE 5/8BSP 670mm,-1,-5.74,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,614/27400,HOSE -10 BSP HP 690mm B,-1,-6.87,CAZACUCL,"DAMAGED THREADS, PDI, ASY"
21/03/2024,614/46300,Hose,-2,-14.33,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,614/47600,HOSE,-1,-13.05,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
21/03/2024,700/50130,REAR LIGHT & PLINTH CLUST,-1,-14.05,CAZACUCL,"DAMAGED LENSE, Z7A, ASY"
21/03/2024,700/50192,Headlamp LH Dip 12V LHS Mount,-1,-14.70,CAZACUCL,"PARTS OMITTED, PDI, ASY"
21/03/2024,700/50193,Headlamp LH Dip 12V RHS Mount,-1,-14.70,CAZACUCL,"DAMAGED LENSE, PDI, ASY"
21/03/2024,700/50193,Headlamp LH Dip 12V RHS Mount,-2,-29.39,CAZACUCL,"DAMAGED LENSE, Z7A, ASY"
21/03/2024,700/M1925,HEADLIGHT M120 LHS 12V S/ (MIX),-1,-23.70,RAFEEQM,
21/03/2024,716/S3395,M12 LLMI PWM TDCR SG 50PC,-2,-232.00,CAZACUCL,"DAMAGED WIRES, PDI, ASY"
21/03/2024,721/C3690,550-80 RH MARKER LIGHT HARNESS,-1,-18.24,CAZACUCL,"DAMAGED WIRES, PDI, ASY"
21/03/2024,721/E0080,P90 AIR FILTER LINK LEAD,-1,-0.93,CAZACUCL,"ATTACH.REJ.PART, PDI, ASY"
21/03/2024,721/G1650,LH HEADLIGHT LINK (P493),-1,-11.14,CAZACUCL,"DAMAGED, PDI, ASY"
21/03/2024,721/Q2788,55KW STG 5 POD HARNESS,-1,-93.62,CAZACUCL,"DAMAGED, Z7A, ASY"
21/03/2024,721/Q2788,55KW STG 5 POD HARNESS,-1,-93.61,CAZACUCL,"PLUGS CUT OFF, Z7A, ASY"
21/03/2024,721/T7045,EHT PS750 TRANS HARNESS,-3,-52.87,CAZACUCL,"DAMAGED, PDI, ASY"
21/03/2024,721/W5600,STG 5 56+ POD HARNESS,-1,-109.40,CAZACUCL,"PLUGS CUT OFF, Z7A, ASY"
21/03/2024,721/X1262,T4F TANK HARNESS,-1,-37.87,CAZACUCL,"PLUGS CUT OFF, Z7A, ASY"
21/03/2024,728/W5870,UNIVERSAL TILT SENSOR E3,-4,-240.66,CAZACUCL,"DAMAGED CASING, PDI, ASY"
21/03/2024,728/W5870,UNIVERSAL TILT SENSOR E3,-2,-120.33,CAZACUCL,"DAMAGED, Z7A, ASY"
21/03/2024,817/70007,Label ISO-12A,-1,-0.25,RAFEEQM,
20/03/2024,123/04969,MIRROR ARM,-1,-5.84,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,31AG/DA025,HOSE -04 BSP HP 250mm B,-1,-4.20,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,32/925421,FILLER BREATHER CAP,-12,-187.80,CAZACUCL,"DENTED, CFC, ASY"
20/03/2024,320/A7046,FUEL LIFT PUMP,-1,-189.88,CAZACUCL,"MOTOR BURN OUT, Z7A, ASY"
20/03/2024,320/B6337,DCU - 17CV51,-1,-67.00,CAZACUCL,"WATER INGRESS, Z7A, ASY"
20/03/2024,32AG/AA130,HOSE -06 BSP HP 1300mm A,-1,-7.01,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,331/27034,STEP TREAD 410x180,-2,-15.28,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,332/C5000,RADIATOR TIII MECH ENG,-1,-133.73,CAZACUCL,"DAMAGED FINS, AS, ASY"
20/03/2024,332/C6434,HOSE - BOTTOM T3 MECH,-1,-9.30,CAZACUCL,SPLIT HOSE
20/03/2024,332/C9591,HOSE-HEATER FEED,-1,-1.87,CAZACUCL,"SPLIT HOSE, Z7A, ASY"
20/03/2024,332/D0628,HOSE 1/2BSP 730mm,-1,-8.89,CAZACUCL,"RETURNED, KIT L, MAT"
20/03/2024,332/E9000,CONDENSOR TIII MECH ENG,-4,-242.72,CAZACUCL,"DAMAGED THREADS, AS, ASY"
20/03/2024,332/E9615,STEER MODE VALVE,-3,-233.24,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,332/F8197,oA MIRROR ARM,-1,-3.54,CAZACUCL,"BENT, Z7A, ASY"
20/03/2024,332/F8898,AIR FILTER AIR FIL,-3,-96.41,CAZACUCL,"DAMAGED CASE, AS, ASY"
20/03/2024,332/G3907,6-WAY SOLENOID C/O VALVE,-2,-103.81,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,332/G4829,WA REAR LIGHT ARM,-1,-6.55,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,332/H0437,FRONT HOSE GUARD,-1,-12.85,CAZACUCL,"SCRATCHED, Z7B, ASY"
20/03/2024,332/H5331,SWAY VALVE,-1,-101.24,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,332/H8844,MAIN PIVOT GREASE TUBE,-1,-16.27,CAZACUCL,"BENT, RZ, ASY"
20/03/2024,332/P7637,W.A. FENDER MTG - RH,-1,-6.50,CAZACUCL,"P/D, Z7A, ASY"
20/03/2024,332/S4517,FENDER MOULDING,-1,-24.42,CAZACUCL,"SCRATCHED, PDI, ASY"
20/03/2024,333/C1555,ABI COOLING PACK - 81KW,-1,-273.36,CAZACUCL,"DAMAGED THREADS, AS, ASY"
20/03/2024,333/C7022,SA HOSE 9350mm YELLOW,-1,-27.32,CAZACUCL,"DAMAGED CASING, Z7A, ASY"
20/03/2024,333/C7023,SA HOSE 9350mm ORANGE,-1,-27.32,CAZACUCL,"DAMAGED THREAD, Z7A, ASY"
20/03/2024,333/D4846,ABI 55kW EXHAUST,-1,-130.18,CAZACUCL,"P/D, Z7A, ASY"
20/03/2024,333/D4846,ABI 55kW EXHAUST,-2,-260.36,CAZACUCL,"P/D, Z7A, ASY"
20/03/2024,333/D5556,DM COOLANT RETURN,-1,-13.92,CAZACUCL,"SPLIT CASING, KIT L, MAT"
20/03/2024,333/D8766,AIR FILTER,-5,-154.37,CAZACUCL,"SENSOR SNAPPED OFF,AS,ASY"
20/03/2024,333/E5523,HOSE-04 BSP HP 580mm C,-1,-6.77,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,333/G7814,WIDE ANGLE MIRROR,-1,-18.63,CAZACUCL,"DAMAGED THREAD, Z7A, ASY"
20/03/2024,333/G9820,FUEL COOLER,-5,-75.33,CAZACUCL,"DAMAGED FINS, AS, ASY"
20/03/2024,333/H1529,P90 T4F FUEL TANK ABI,-1,-187.74,CAZACUCL,"PARTS OMITTED, AS, ASY"
20/03/2024,333/H6238,AUX PIPE WA,-1,-38.21,CAZACUCL,"BENT, Z7A, ASY"
20/03/2024,333/H7268,HOSE - 06 BSP HP 11200mm A,-1,-31.84,CAZACUCL,"USED AS SLAVE, RZ, ASY"
20/03/2024,333/H8382,WORKLIGHT HITCH LED,-3,-118.91,CAZACUCL,"DAMAGED CASE, KIT L, ASY"
20/03/2024,333/H9594,ICVD - ALPHA MOTOR 34KPH,-1,"-2,376.98",BUTKUSA,Damaged in assy process
20/03/2024,333/P9965,RH TRIM PANEL - AG,-1,-27.83,CAZACUCL,"OVERTIGHTENED, Z7A, ASY"
20/03/2024,334/C4794,PIVOT PIN 65x288,-1,-34.42,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,334/C9238,SA HOSE 1/2BSP 660mm HP S,-4,-36.27,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,334/C9529,SA HOSE 5/8BSP 850 HP B S,-1,-12.80,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,334/C9549,SA HOSE 5/8BSP 715 HP B S,-1,-12.23,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,334/D2744,WL-12V CLOSE RANGE ULTRA STANDING,-16,-127.72,CAZACUCL,"CRUSHED PLUG, RZ, ASY"
20/03/2024,334/D6558,WA ISOLATOR RELAY BRKT,-1,-1.43,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,334/D9781,VACUUM SERVO-175X22.2X61m,-1,-83.52,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,334/D9781,VACUUM SERVO-175X22.2X61m,-3,-250.57,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,334/E2106,HEADER TANK BRACKET - T4F,-1,-28.05,CAZACUCL,"BENT, Z7A, ASY"
20/03/2024,334/E4361,SA HOSE - 450 PURPLE,-1,-9.88,CAZACUCL,"OPEN TO ELEM, KIT L, MAT"
20/03/2024,334/F2842,LIFT ARM SUPPORT DEVICE (,-2,-24.22,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,334/F3081,LIFT ARM SUPPORT DEVICE (,-2,-23.14,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,334/F3459,WA REAR BOOM GUIDE,-1,-6.34,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,334/F3459,WA REAR BOOM GUIDE,-1,-6.34,CAZACUCL,"BENT, RZ, ASY"
20/03/2024,334/F3594,LIFT ARM SUPPORT DEVICE (,-2,-77.65,CAZACUCL,"P/D, KIT L, MAT"
20/03/2024,334/F6918,WASHER BOTTLE DOOR,-2,-4.86,CAZACUCL,"CROSS THREADED, CFC, ASY"
20/03/2024,334/G1819,(P) FUEL FILLER MOULDING,-1,-7.62,CAZACUCL,"SCRATCHED, Z7A, ASY"
20/03/2024,334/G1819,(P) FUEL FILLER MOULDING,-1,-7.62,CAZACUCL,"PARTS OMITTED, KIT L, MAT"
20/03/2024,334/G3689,ABI HEADER TANK,-2,-33.22,CAZACUCL,"SNAPPED PORT, Z7A, ASY"
20/03/2024,334/G4405,COMPRESSION PLATE 10mm TH,-40,-17.20,CAZACUCL,"RUSTY, KIT L, MAT"
20/03/2024,335/12756,WA BATTERY DOOR,-1,-8.67,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,346/00500,(P) FUEL FILLER NECK (SEK),-1,-6.71,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,400/B7241,ABI DIPSTICK HMH,-1,-14.77,CAZACUCL,"BENT, Z7A, ASY"
20/03/2024,400/C0553,WA GREASE PIPE LH,-1,-5.06,CAZACUCL,"BENT, RZ, ASY"
20/03/2024,400/C2934,PRESSING SWAY INDICATOR P,-1,-2.76,CAZACUCL,"P/D, Z7B, ASY"
20/03/2024,400/D8325,SA FENDER BASE RH,-1,-17.78,CAZACUCL,"SCRATCHED, Z7A, ASY"
20/03/2024,400/D8533,SA FENDER RH TRIM 5,-1,-17.78,CAZACUCL,"SCRATCHED, PDI, ASY"
20/03/2024,400/D8659,SA FENDER BASE LH,-1,-17.78,CAZACUCL,"SCRATCHED, Z7A, ASY"
20/03/2024,400/F9835,ORLACO DISPLAY SCREEN - Twin CAM,-1,-201.06,CAZACUCL,"PARTS OMITTED, Z7B, ASY"
20/03/2024,400/G9993,HOSE DIESEL FILL,-2,-13.24,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,400/J0187,AIR CLEANER ASSY STGE,-1,-66.09,CAZACUCL,"DAMAGED CASE, AS, ASY"
20/03/2024,400/J0234,ABI AIRCLEANER LDL ST5,-1,-39.64,CAZACUCL,"DAMAGED CASE, AS, ASY"
20/03/2024,400/J7089,3L AIR FILTER,-4,-138.86,CAZACUCL,"SENSOR SNAPPED OFF,AS,ASY"
20/03/2024,400/K5653,FLOORMAT,-1,-30.84,CAZACUCL,"RIPPED, Z7A, ASY"
20/03/2024,400/K5653,FLOORMAT,-3,-92.52,CAZACUCL,"DAMAGED, CFC, ASY"
20/03/2024,400/M4547,CPV TB AND SAHR CHRG,-1,-149.82,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,400/M4547,CPV TB AND SAHR CHRG,-1,-149.82,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,400/N4123,LH 1 AUX POD MOULD P42/P3,-1,-15.08,CAZACUCL,"CRACKED PLASTIC, Z7A, ASY"
20/03/2024,400/N9834,SA HOSE - 04 1300mm A PUR,-1,-6.56,CAZACUCL,"CONTAMINATED, KIT L, MAT"
20/03/2024,400/P8117,WA LH POD AUX MTG P42/P33,-1,-6.80,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,400/R9764,FAN MOTOR 11cc BI-DIR SAE,-1,-205.37,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-2,-280.93,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-1,-140.46,CAZACUCL,"SOLENOID BENT, Z7A, ASY"
20/03/2024,401/A8966,WA SWITCH PLATE,-1,-5.05,CAZACUCL,"BENT, KIT L, MAT"
20/03/2024,401/C5751,ABI ENGINE COVER - NO BADGE,-1,-406.22,CAZACUCL,"DAMAGED MOULD, CFC, ASY"
20/03/2024,401/C8888,ABI JCB DECAL PRESSED,-1,-5.11,CAZACUCL,"P/D, CFC, ASY"
20/03/2024,401/D3169,WA BRKT HEADER TANK,-1,-4.78,CAZACUCL,"ATT.TO REJ.PART, Z7A, ASY"
20/03/2024,401/F6093,PAINTED REAR DOOR HYD HIT,-1,-13.10,CAZACUCL,"P/D, Z7A, ASY"
20/03/2024,401/G6088,EXHAUST DUCT WA,-2,-91.48,CAZACUCL,"P/D, Z7B, ASY"
20/03/2024,401/J2349,BOOM TOP COVER - YELLOW,-8,-14.80,CAZACUCL,"DAMAGED, RZ, ASY"
20/03/2024,401/L0218,HANDBRAKE LEVER,-21,-995.19,CAZACUCL,"PARTS OMITTED, KIT L, MAT"
20/03/2024,401/M1999,WA BRKT SERVO 125mm,-3,-9.06,CAZACUCL,"BENT, KIT L, MAT"
20/03/2024,401/T8531,PUMP MOUNT WA,-2,-25.06,CAZACUCL,"BENT, KIT L, MAT"
20/03/2024,401/Y5611,ABI WATER COOLED COMPRESS,-1,-636.69,CAZACUCL,"BLOWN COMPRESSOR, Z7A,ASY"
20/03/2024,402/C7904,ABI BANCO RAD,-3,-430.80,CAZACUCL,"DAMAGED FINS, AS, ASY"
20/03/2024,402/D8667,SA FENDER RH CONSTRUCTION,-1,-17.78,CAZACUCL,"SCRATCHED, Z7A, ASY"
20/03/2024,402/E3709,FRONT HOSE GUARD,-1,-15.78,CAZACUCL,"SCRATCHED, Z7B, ASY"
20/03/2024,402/E8300,WA PIPEWORK FRONT,-1,-15.58,CAZACUCL,"CROSS THREADED, RZ, ASY"
20/03/2024,402/H1407,ABI CPK ST5 112-129kW DTV,-1,-675.98,CAZACUCL,"DAMAGED FINS, AS, ASY"
20/03/2024,402/H1608,ABI CPK ST5 112-129kW DTV,-1,-436.38,CAZACUCL,"DAMAGED FINS, AS, ASY"
20/03/2024,402/H1996,ABI CPK ST5 97-112kW,-1,-343.32,CAZACUCL,"DAMAGED CORE, AS, ASY"
20/03/2024,402/J2065,"FRONT COVER (SERVO, SCRN",-2,-34.04,CAZACUCL,"SCRATCHED, PDI, ASY"
20/03/2024,402/M5836,POPPET VALVE ASSY,-3,-84.79,CAZACUCL,"DAMAGED PLUG, RZ, MAT"
20/03/2024,402/M5836,POPPET VALVE ASSY,-1,-28.26,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,402/N0919,PAINTED V/B HARNESS COVER,-1,-11.20,CAZACUCL,"BENT, Z7A, ASY"
20/03/2024,402/Y4731,FUEL TANK ABI,-1,-170.73,CAZACUCL,"PARTS OMITTED, AS, ASY"
20/03/2024,402/Y4731,FUEL TANK ABI,-1,-170.73,CAZACUCL,"PARTS OMITTED, AS, ASY"
20/03/2024,403/G1089,P/PIN 50.80/50.70 * 270 403/H0077,-2,-23.11,CAZACUCL,"RUSTY, KIT L, MAT"
20/03/2024,611/22000,HOSE-HYD,-2,-9.65,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,612/80211,Hose Assy 3/8 BSP P564 (R)(3),-1,-6.87,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,613/07100,HOSE 1/2BSP 680mm,-1,-6.56,CAZACUCL,"OPEN TO ELEM, Z7A, ASY"
20/03/2024,613/22800,HOSE 1/2BSP 715mm,-1,-5.13,CAZACUCL,"USED AS SLAVE, KIT L, MAT"
20/03/2024,613/30700,HOSE 1/2BSP 400mm,-1,-4.24,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,614/46300,Hose,-1,-7.17,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,637/80054,Hose,-1,-15.64,CAZACUCL,"OPEN TO ELEM, PDI, ASY"
20/03/2024,649/51251,HOSE 1/4x650 long,-1,-5.76,CAZACUCL,"DAMAGED CASE, KIT L, ASY"
20/03/2024,649/51356,1/4BSP BSP SERVO HOSE,-1,-3.17,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,649/51430,Hose 1/4 BSP    53,-1,-4.92,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,700/50194,Headlamp RH Dip 12V LHS Mount,-2,-29.39,CAZACUCL,"DAMAGED LENSES, CFC, ASY"
20/03/2024,700/W7981,WORKLIGHT LED MMX 3000LM(0164Y270),-1,-25.68,CAZACUCL,"DAMAGED CASING, Z7A, ASY"
20/03/2024,716/A6072,PARKER,-1,-24.56,CAZACUCL,"SPACERS REMOVED, RZ, ASY"
20/03/2024,716/D2807,BOOM RETRACT SENSOR,-1,-18.09,CAZACUCL,"CRUSHED, Z7A, ASY"
20/03/2024,716/S3395,M12 LLMI PWM TDCR SG 50PC,-4,-464.00,CAZACUCL,"DAMAGED FOOT, Z7A, ASY"
20/03/2024,721/11608,LINK HARNESS,-1,-1.58,CAZACUCL,"DAMAGED, KIT L, MAT"
20/03/2024,721/G0314,VALVE HARNESS,-4,-44.77,CAZACUCL,"OVERTIGHTENED, RZ, ASY"
20/03/2024,721/L5348,P981 Inner Boom Harness,-1,-41.85,CAZACUCL,"CONTAMINATED, RZ, ASY"
20/03/2024,721/T9214,P981 BOOM WKLIGHTS HARNES,-1,-6.66,CAZACUCL,"CRUSHED CASING, CFC, ASY"
20/03/2024,721/X9465,P69 INNER BOOM HARNESS,-2,-79.14,CAZACUCL,"DAMAGED PLUG, RZ, ASY"
20/03/2024,811/50529,P/PIN 50.80/50.70 * 420 403/H0084,-1,-17.52,CAZACUCL,"DAMAGED, RZ, ASY"
19/03/2024,123/04055,CAP-FILLER/BREATHER,-1,-9.26,CAZACUCL,"DENTED, PDI, ASY"
19/03/2024,157/86000,MIRROR.EXTERNAL,-1,-9.36,CAZACUCL,"SMASHED GLASS, CFC, ASY"
19/03/2024,20/925588,Pump,-1,-400.56,CAZACUCL,"PARTS REMOVED, PDI, ASY"
19/03/2024,320/08562,COMPRESSOR 12v 8203,-3,-233.40,CAZACUCL,"CROSS THREADED, EAZ, ASY"
19/03/2024,331/50108,(P) HANDBRAKE GAITER,-1,-1.96,CAZACUCL,"RUBBER CUT, PDI, ASY"
19/03/2024,332/C4813,HOSE 5/8in BSP x 1800mm,-1,-9.65,CAZACUCL,"OPEN TO ELEM, EAZ, ASY"
19/03/2024,332/E6812,Scout Engine Harness,-1,-15.92,CAZACUCL,"CLIP DAMAGED, EAZ, ASY"
19/03/2024,332/F6262,LH FRONT FENDER,-3,-64.83,CAZACUCL,"SCRATCHED, CFC, ASY"
19/03/2024,332/F7766,BRAKE DISC M/C,-1,-33.54,CAZACUCL,"DENTED, EAZ, ASY"
19/03/2024,332/F8954,H/BRAKE CABLE P414,-1,-8.53,CAZACUCL,"PARTS REMOVED, PDI, ASY"
19/03/2024,332/G4558,WA REAR COVER 5AT,-1,-13.01,CAZACUCL,"P/D, CFC, ASY"
19/03/2024,332/G9595,WA SPLASHGUARD,-1,-7.59,CAZACUCL,"BENT, PDI, ASY"
